t_global_s,edge_idx,u,v,tau,delta_frac,frac,x,y,edge_distance,slowdown_idx,t_pred_s,e_pred_J,e_cum_J,ref_speed,ref_power_W,step_dist_m,Speed,accel_mps2
10,3,26,25,0.0416666679084301,0.0416666641831398,0.0416666641831398,-3.045833110809326,2.115000009536743,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,1021.0975300917235,0.299099640625,0.0,0.2650641772194722,0.2650641772194722,0.03306883697568608
11,3,26,25,0.0833333358168602,0.0416666641831398,0.0833333283662796,-3.051666736602783,2.380000114440918,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,1152.2268426315254,0.2978096909090909,0.0,0.26506430689385874,0.26506430689385874,1.2967438656197317e-07
12,3,26,25,0.125,0.0416666641831398,0.1249999925494194,-3.057499885559082,2.6449999809265137,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,1283.3561551713274,0.2991417032258064,0.0,0.265064058039052,0.265064058039052,-2.488548067614005e-07
13,3,26,25,0.1666666716337204,0.0416666641831398,0.1666666567325592,-3.063333511352539,2.9099998474121094,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,1414.4854677111293,0.298554559375,0.0,0.2650640685330278,0.2650640685330278,1.0493975799441557e-08
14,3,26,25,0.2083333283662796,0.0416666641831398,0.208333320915699,-3.069166660308838,3.174999952316284,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,1545.6147802509313,0.2990730774193548,0.0,0.26506429639989243,0.26506429639989243,2.2786686465492423e-07
15,3,26,25,0.25,0.0416666641831398,0.2499999850988388,-3.0749998092651367,3.43999981880188,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,1676.7440927907332,0.2990066156249999,0.0,0.265064058039052,0.265064058039052,-2.3836084045436579e-07
16,3,26,25,0.2916666567325592,0.0416666641831398,0.2916666492819786,-3.0808334350585938,3.7049999237060547,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,1807.8734053305352,0.2983182580645161,0.0,0.26506430689385874,0.26506430689385874,2.488548067614005e-07
17,3,26,25,0.3333333432674408,0.0416666641831398,0.3333333134651184,-3.0866665840148926,3.9699997901916504,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,1939.0027178703372,0.298873646875,0.0,0.265064058039052,0.265064058039052,-2.488548067614005e-07
18,3,26,25,0.375,0.0416666641831398,0.3749999776482582,-3.0924997329711914,4.234999656677246,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,2070.132030410139,0.2984417612903225,0.0,0.265064058039052,0.265064058039052,0.0
19,3,26,25,0.4166666567325592,0.0416666641831398,0.416666641831398,-3.0983333587646484,4.5,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,2201.261342949941,0.298860353125,0.0,0.26506454525468987,0.26506454525468987,4.872156378898929e-07
20,3,26,25,0.4583333432674408,0.0416666641831398,0.4583333060145378,-3.1041667461395264,4.764999866485596,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,2332.390655489743,0.299192734375,0.0,0.2650640632859327,0.2650640632859327,-4.819687571822051e-07
21,3,26,25,0.5,0.0416666641831398,0.4999999701976776,-3.109999895095825,5.029999732971191,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,2463.519968029545,0.298195628125,0.0,0.265064058039052,0.265064058039052,-5.246880707687751e-09
22,3,26,25,0.5416666865348816,0.0416666641831398,0.5416666343808174,-3.115833282470703,5.294999599456787,6.361540794372559,0.21665076805684078,21.294845548495257,3147.1035009552484,2594.649280569347,0.2986476225806452,0.0,0.2650640632859327,0.2650640632859327,5.246880707687751e-09
